product,sales,date,region
pink morsel,1659.0,2019-08-11,north
pink morsel,1680.0,2019-08-11,south
pink morsel,1683.0,2019-08-11,east
pink morsel,1692.0,2019-08-11,west
pink morsel,1569.0,2019-08-12,north
pink morsel,1740.0,2019-08-12,south
pink morsel,1650.0,2019-08-12,east
pink morsel,1569.0,2019-08-12,west
pink morsel,1701.0,2019-08-13,north
pink morsel,1677.0,2019-08-13,south
pink morsel,1533.0,2019-08-13,east
pink morsel,1587.0,2019-08-13,west
pink morsel,1713.0,2019-08-14,north
pink morsel,1611.0,2019-08-14,south
pink morsel,1524.0,2019-08-14,east
pink morsel,1725.0,2019-08-14,west
pink morsel,1761.0,2019-08-15,north
pink morsel,1569.0,2019-08-15,south
pink morsel,1668.0,2019-08-15,east
pink morsel,1563.0,2019-08-15,west
pink morsel,1734.0,2019-08-16,north
pink morsel,1524.0,2019-08-16,south
pink morsel,1731.0,2019-08-16,east
pink morsel,1665.0,2019-08-16,west
pink morsel,1710.0,2019-08-17,north
pink morsel,1509.0,2019-08-17,south
pink morsel,1539.0,2019-08-17,east
pink morsel,1533.0,2019-08-17,west
pink morsel,1785.0,2019-08-18,north
pink morsel,1665.0,2019-08-18,south
pink morsel,1722.0,2019-08-18,east
pink morsel,1659.0,2019-08-18,west
pink morsel,1791.0,2019-08-19,north
pink morsel,1680.0,2019-08-19,south
pink morsel,1542.0,2019-08-19,east
pink morsel,1701.0,2019-08-19,west
pink morsel,1671.0,2019-08-20,north
pink morsel,1656.0,2019-08-20,south
pink morsel,1536.0,2019-08-20,east
pink morsel,1800.0,2019-08-20,west
pink morsel,1605.0,2019-08-21,north
pink morsel,1671.0,2019-08-21,south
pink morsel,1590.0,2019-08-21,east
pink morsel,1545.0,2019-08-21,west
pink morsel,1500.0,2019-08-22,north
pink morsel,1779.0,2019-08-22,south
pink morsel,1656.0,2019-08-22,east
pink morsel,1731.0,2019-08-22,west
pink morsel,1614.0,2019-08-23,north
pink morsel,1782.0,2019-08-23,south
pink morsel,1629.0,2019-08-23,east
pink morsel,1635.0,2019-08-23,west
pink morsel,1548.0,2019-08-24,north
pink morsel,1776.0,2019-08-24,south
pink morsel,1743.0,2019-08-24,east
pink morsel,1737.0,2019-08-24,west
pink morsel,1644.0,2019-08-25,north
pink morsel,1626.0,2019-08-25,south
pink morsel,1680.0,2019-08-25,east
pink morsel,1524.0,2019-08-25,west
pink morsel,1515.0,2019-08-26,north
pink morsel,1704.0,2019-08-26,south
pink morsel,1653.0,2019-08-26,east
pink morsel,1554.0,2019-08-26,west
pink morsel,1644.0,2019-08-27,north
pink morsel,1674.0,2019-08-27,south
pink morsel,1665.0,2019-08-27,east
pink morsel,1755.0,2019-08-27,west
pink morsel,1566.0,2019-08-28,north
pink morsel,1659.0,2019-08-28,south
pink morsel,1515.0,2019-08-28,east
pink morsel,1779.0,2019-08-28,west
pink morsel,1572.0,2019-08-29,north
pink morsel,1770.0,2019-08-29,south
pink morsel,1632.0,2019-08-29,east
pink morsel,1677.0,2019-08-29,west
pink morsel,1755.0,2019-08-30,north
pink morsel,1527.0,2019-08-30,south
pink morsel,1623.0,2019-08-30,east
pink morsel,1668.0,2019-08-30,west
pink morsel,1683.0,2019-08-31,north
pink morsel,1698.0,2019-08-31,south
pink morsel,1749.0,2019-08-31,east
pink morsel,1632.0,2019-08-31,west
pink morsel,1785.0,2019-09-01,north
pink morsel,1707.0,2019-09-01,south
pink morsel,1518.0,2019-09-01,east
pink morsel,1563.0,2019-09-01,west
pink morsel,1701.0,2019-09-02,north
pink morsel,1605.0,2019-09-02,south
pink morsel,1596.0,2019-09-02,east
pink morsel,1605.0,2019-09-02,west
pink morsel,1716.0,2019-09-03,north
pink morsel,1569.0,2019-09-03,south
pink morsel,1725.0,2019-09-03,east
pink morsel,1542.0,2019-09-03,west
pink morsel,1692.0,2019-09-04,north
pink morsel,1560.0,2019-09-04,south
pink morsel,1515.0,2019-09-04,east
pink morsel,1653.0,2019-09-04,west
pink morsel,1629.0,2019-09-05,north
pink morsel,1668.0,2019-09-05,south
pink morsel,1698.0,2019-09-05,east
pink morsel,1677.0,2019-09-05,west
pink morsel,1503.0,2019-09-06,north
pink morsel,1776.0,2019-09-06,south
pink morsel,1509.0,2019-09-06,east
pink morsel,1665.0,2019-09-06,west
pink morsel,1683.0,2019-09-07,north
pink morsel,1530.0,2019-09-07,south
pink morsel,1782.0,2019-09-07,east
pink morsel,1584.0,2019-09-07,west
pink morsel,1743.0,2019-09-08,north
pink morsel,1551.0,2019-09-08,south
pink morsel,1620.0,2019-09-08,east
pink morsel,1791.0,2019-09-08,west
pink morsel,1674.0,2019-09-09,north
pink morsel,1797.0,2019-09-09,south
pink morsel,1773.0,2019-09-09,east
pink morsel,1596.0,2019-09-09,west
pink morsel,1617.0,2019-09-10,north
pink morsel,1764.0,2019-09-10,south
pink morsel,1632.0,2019-09-10,east
pink morsel,1506.0,2019-09-10,west
pink morsel,1533.0,2019-09-11,north
pink morsel,1677.0,2019-09-11,south
pink morsel,1746.0,2019-09-11,east
pink morsel,1668.0,2019-09-11,west
pink morsel,1797.0,2019-09-12,north
pink morsel,1545.0,2019-09-12,south
pink morsel,1701.0,2019-09-12,east
pink morsel,1578.0,2019-09-12,west
pink morsel,1626.0,2019-09-13,north
pink morsel,1512.0,2019-09-13,south
pink morsel,1788.0,2019-09-13,east
pink morsel,1671.0,2019-09-13,west
pink morsel,1728.0,2019-09-14,north
pink morsel,1653.0,2019-09-14,south
pink morsel,1644.0,2019-09-14,east
pink morsel,1734.0,2019-09-14,west
pink morsel,1746.0,2019-09-15,north
pink morsel,1524.0,2019-09-15,south
pink morsel,1611.0,2019-09-15,east
pink morsel,1626.0,2019-09-15,west
pink morsel,1668.0,2019-09-16,north
pink morsel,1734.0,2019-09-16,south
pink morsel,1797.0,2019-09-16,east
pink morsel,1725.0,2019-09-16,west
pink morsel,1656.0,2019-09-17,north
pink morsel,1530.0,2019-09-17,south
pink morsel,1695.0,2019-09-17,east
pink morsel,1656.0,2019-09-17,west
pink morsel,1797.0,2019-09-18,north
pink morsel,1515.0,2019-09-18,south
pink morsel,1638.0,2019-09-18,east
pink morsel,1797.0,2019-09-18,west
pink morsel,1800.0,2019-09-19,north
pink morsel,1560.0,2019-09-19,south
pink morsel,1506.0,2019-09-19,east
pink morsel,1581.0,2019-09-19,west
pink morsel,1515.0,2019-09-20,north
pink morsel,1527.0,2019-09-20,south
pink morsel,1758.0,2019-09-20,east
pink morsel,1638.0,2019-09-20,west
pink morsel,1605.0,2019-09-21,north
pink morsel,1716.0,2019-09-21,south
pink morsel,1569.0,2019-09-21,east
pink morsel,1674.0,2019-09-21,west
pink morsel,1632.0,2019-09-22,north
pink morsel,1734.0,2019-09-22,south
pink morsel,1530.0,2019-09-22,east
pink morsel,1689.0,2019-09-22,west
pink morsel,1641.0,2019-09-23,north
pink morsel,1779.0,2019-09-23,south
pink morsel,1659.0,2019-09-23,east
pink morsel,1797.0,2019-09-23,west
pink morsel,1767.0,2019-09-24,north
pink morsel,1755.0,2019-09-24,south
pink morsel,1602.0,2019-09-24,east
pink morsel,1524.0,2019-09-24,west
pink morsel,1794.0,2019-09-25,north
pink morsel,1626.0,2019-09-25,south
pink morsel,1617.0,2019-09-25,east
pink morsel,1773.0,2019-09-25,west
pink morsel,1719.0,2019-09-26,north
pink morsel,1509.0,2019-09-26,south
pink morsel,1686.0,2019-09-26,east
pink morsel,1668.0,2019-09-26,west
pink morsel,1731.0,2019-09-27,north
pink morsel,1590.0,2019-09-27,south
pink morsel,1728.0,2019-09-27,east
pink morsel,1722.0,2019-09-27,west
pink morsel,1548.0,2019-09-28,north
pink morsel,1599.0,2019-09-28,south
pink morsel,1605.0,2019-09-28,east
pink morsel,1671.0,2019-09-28,west
pink morsel,1512.0,2019-09-29,north
pink morsel,1650.0,2019-09-29,south
pink morsel,1614.0,2019-09-29,east
pink morsel,1674.0,2019-09-29,west
pink morsel,1638.0,2019-09-30,north
pink morsel,1731.0,2019-09-30,south
pink morsel,1716.0,2019-09-30,east
pink morsel,1566.0,2019-09-30,west
pink morsel,1707.0,2019-10-01,north
pink morsel,1554.0,2019-10-01,south
pink morsel,1632.0,2019-10-01,east
pink morsel,1584.0,2019-10-01,west
pink morsel,1653.0,2019-10-02,north
pink morsel,1770.0,2019-10-02,south
pink morsel,1758.0,2019-10-02,east
pink morsel,1569.0,2019-10-02,west
pink morsel,1797.0,2019-10-03,north
pink morsel,1551.0,2019-10-03,south
pink morsel,1677.0,2019-10-03,east
pink morsel,1599.0,2019-10-03,west
pink morsel,1512.0,2019-10-04,north
pink morsel,1635.0,2019-10-04,south
pink morsel,1749.0,2019-10-04,east
pink morsel,1689.0,2019-10-04,west
pink morsel,1614.0,2019-10-05,north
pink morsel,1527.0,2019-10-05,south
pink morsel,1521.0,2019-10-05,east
pink morsel,1725.0,2019-10-05,west
pink morsel,1587.0,2019-10-06,north
pink morsel,1701.0,2019-10-06,south
pink morsel,1566.0,2019-10-06,east
pink morsel,1752.0,2019-10-06,west
pink morsel,1668.0,2019-10-07,north
pink morsel,1686.0,2019-10-07,south
pink morsel,1611.0,2019-10-07,east
pink morsel,1569.0,2019-10-07,west
pink morsel,1599.0,2019-10-08,north
pink morsel,1539.0,2019-10-08,south
pink morsel,1611.0,2019-10-08,east
pink morsel,1605.0,2019-10-08,west
pink morsel,1680.0,2019-10-09,north
pink morsel,1704.0,2019-10-09,south
pink morsel,1689.0,2019-10-09,east
pink morsel,1644.0,2019-10-09,west
pink morsel,1701.0,2019-10-10,north
pink morsel,1560.0,2019-10-10,south
pink morsel,1791.0,2019-10-10,east
pink morsel,1698.0,2019-10-10,west
pink morsel,1539.0,2019-10-11,north
pink morsel,1542.0,2019-10-11,south
pink morsel,1704.0,2019-10-11,east
pink morsel,1728.0,2019-10-11,west
pink morsel,1590.0,2019-10-12,north
pink morsel,1743.0,2019-10-12,south
pink morsel,1569.0,2019-10-12,east
pink morsel,1722.0,2019-10-12,west
pink morsel,1545.0,2019-10-13,north
pink morsel,1533.0,2019-10-13,south
pink morsel,1674.0,2019-10-13,east
pink morsel,1704.0,2019-10-13,west
pink morsel,1524.0,2019-10-14,north
pink morsel,1578.0,2019-10-14,south
pink morsel,1692.0,2019-10-14,east
pink morsel,1635.0,2019-10-14,west
pink morsel,1782.0,2019-10-15,north
pink morsel,1587.0,2019-10-15,south
pink morsel,1638.0,2019-10-15,east
pink morsel,1752.0,2019-10-15,west
pink morsel,1542.0,2019-10-16,north
pink morsel,1608.0,2019-10-16,south
pink morsel,1683.0,2019-10-16,east
pink morsel,1596.0,2019-10-16,west
pink morsel,1527.0,2019-10-17,north
pink morsel,1737.0,2019-10-17,south
pink morsel,1671.0,2019-10-17,east
pink morsel,1662.0,2019-10-17,west
pink morsel,1518.0,2019-10-18,north
pink morsel,1746.0,2019-10-18,south
pink morsel,1590.0,2019-10-18,east
pink morsel,1710.0,2019-10-18,west
pink morsel,1647.0,2019-10-19,north
pink morsel,1737.0,2019-10-19,south
pink morsel,1761.0,2019-10-19,east
pink morsel,1587.0,2019-10-19,west
pink morsel,1701.0,2019-10-20,north
pink morsel,1524.0,2019-10-20,south
pink morsel,1677.0,2019-10-20,east
pink morsel,1725.0,2019-10-20,west
pink morsel,1653.0,2019-10-21,north
pink morsel,1686.0,2019-10-21,south
pink morsel,1698.0,2019-10-21,east
pink morsel,1560.0,2019-10-21,west
pink morsel,1515.0,2019-10-22,north
pink morsel,1734.0,2019-10-22,south
pink morsel,1551.0,2019-10-22,east
pink morsel,1713.0,2019-10-22,west
pink morsel,1758.0,2019-10-23,north
pink morsel,1644.0,2019-10-23,south
pink morsel,1758.0,2019-10-23,east
pink morsel,1641.0,2019-10-23,west
pink morsel,1617.0,2019-10-24,north
pink morsel,1611.0,2019-10-24,south
pink morsel,1788.0,2019-10-24,east
pink morsel,1602.0,2019-10-24,west
pink morsel,1638.0,2019-10-25,north
pink morsel,1620.0,2019-10-25,south
pink morsel,1665.0,2019-10-25,east
pink morsel,1500.0,2019-10-25,west
pink morsel,1671.0,2019-10-26,north
pink morsel,1566.0,2019-10-26,south
pink morsel,1740.0,2019-10-26,east
pink morsel,1599.0,2019-10-26,west
pink morsel,1710.0,2019-10-27,north
pink morsel,1668.0,2019-10-27,south
pink morsel,1740.0,2019-10-27,east
pink morsel,1698.0,2019-10-27,west
pink morsel,1503.0,2019-10-28,north
pink morsel,1689.0,2019-10-28,south
pink morsel,1626.0,2019-10-28,east
pink morsel,1674.0,2019-10-28,west
pink morsel,1542.0,2019-10-29,north
pink morsel,1692.0,2019-10-29,south
pink morsel,1719.0,2019-10-29,east
pink morsel,1512.0,2019-10-29,west
pink morsel,1731.0,2019-10-30,north
pink morsel,1644.0,2019-10-30,south
pink morsel,1746.0,2019-10-30,east
pink morsel,1689.0,2019-10-30,west
pink morsel,1800.0,2019-10-31,north
pink morsel,1527.0,2019-10-31,south
pink morsel,1533.0,2019-10-31,east
pink morsel,1800.0,2019-10-31,west
pink morsel,1644.0,2019-11-01,north
pink morsel,1500.0,2019-11-01,south
pink morsel,1800.0,2019-11-01,east
pink morsel,1767.0,2019-11-01,west
pink morsel,1791.0,2019-11-02,north
pink morsel,1776.0,2019-11-02,south
pink morsel,1596.0,2019-11-02,east
pink morsel,1734.0,2019-11-02,west
pink morsel,1542.0,2019-11-03,north
pink morsel,1608.0,2019-11-03,south
pink morsel,1617.0,2019-11-03,east
pink morsel,1623.0,2019-11-03,west
pink morsel,1674.0,2019-11-04,north
pink morsel,1782.0,2019-11-04,south
pink morsel,1680.0,2019-11-04,east
pink morsel,1512.0,2019-11-04,west
pink morsel,1500.0,2019-11-05,north
pink morsel,1668.0,2019-11-05,south
pink morsel,1758.0,2019-11-05,east
pink morsel,1533.0,2019-11-05,west
pink morsel,1785.0,2019-11-06,north
pink morsel,1533.0,2019-11-06,south
pink morsel,1659.0,2019-11-06,east
pink morsel,1506.0,2019-11-06,west
pink morsel,1656.0,2019-11-07,north
pink morsel,1728.0,2019-11-07,south
pink morsel,1728.0,2019-11-07,east
pink morsel,1713.0,2019-11-07,west
pink morsel,1797.0,2019-11-08,north
pink morsel,1686.0,2019-11-08,south
pink morsel,1584.0,2019-11-08,east
pink morsel,1713.0,2019-11-08,west
pink morsel,1665.0,2019-11-09,north
pink morsel,1557.0,2019-11-09,south
pink morsel,1656.0,2019-11-09,east
pink morsel,1767.0,2019-11-09,west
pink morsel,1515.0,2019-11-10,north
pink morsel,1761.0,2019-11-10,south
pink morsel,1767.0,2019-11-10,east
pink morsel,1641.0,2019-11-10,west
pink morsel,1584.0,2019-11-11,north
pink morsel,1545.0,2019-11-11,south
pink morsel,1695.0,2019-11-11,east
pink morsel,1761.0,2019-11-11,west
pink morsel,1701.0,2019-11-12,north
pink morsel,1767.0,2019-11-12,south
pink morsel,1632.0,2019-11-12,east
pink morsel,1704.0,2019-11-12,west
pink morsel,1599.0,2019-11-13,north
pink morsel,1509.0,2019-11-13,south
pink morsel,1728.0,2019-11-13,east
pink morsel,1683.0,2019-11-13,west
pink morsel,1740.0,2019-11-14,north
pink morsel,1626.0,2019-11-14,south
pink morsel,1572.0,2019-11-14,east
pink morsel,1716.0,2019-11-14,west
pink morsel,1641.0,2019-11-15,north
pink morsel,1560.0,2019-11-15,south
pink morsel,1614.0,2019-11-15,east
pink morsel,1605.0,2019-11-15,west
pink morsel,1503.0,2019-11-16,north
pink morsel,1638.0,2019-11-16,south
pink morsel,1662.0,2019-11-16,east
pink morsel,1653.0,2019-11-16,west
pink morsel,1734.0,2019-11-17,north
pink morsel,1599.0,2019-11-17,south
pink morsel,1515.0,2019-11-17,east
pink morsel,1608.0,2019-11-17,west
pink morsel,1566.0,2019-11-18,north
pink morsel,1734.0,2019-11-18,south
pink morsel,1719.0,2019-11-18,east
pink morsel,1773.0,2019-11-18,west
pink morsel,1791.0,2019-11-19,north
pink morsel,1779.0,2019-11-19,south
pink morsel,1641.0,2019-11-19,east
pink morsel,1617.0,2019-11-19,west
pink morsel,1533.0,2019-11-20,north
pink morsel,1527.0,2019-11-20,south
pink morsel,1512.0,2019-11-20,east
pink morsel,1515.0,2019-11-20,west
pink morsel,1734.0,2019-11-21,north
pink morsel,1668.0,2019-11-21,south
pink morsel,1665.0,2019-11-21,east
pink morsel,1644.0,2019-11-21,west
pink morsel,1767.0,2019-11-22,north
pink morsel,1647.0,2019-11-22,south
pink morsel,1665.0,2019-11-22,east
pink morsel,1776.0,2019-11-22,west
pink morsel,1665.0,2019-11-23,north
pink morsel,1632.0,2019-11-23,south
pink morsel,1521.0,2019-11-23,east
pink morsel,1659.0,2019-11-23,west
pink morsel,1623.0,2019-11-24,north
pink morsel,1698.0,2019-11-24,south
pink morsel,1596.0,2019-11-24,east
pink morsel,1674.0,2019-11-24,west
pink morsel,1749.0,2019-11-25,north
pink morsel,1536.0,2019-11-25,south
pink morsel,1734.0,2019-11-25,east
pink morsel,1716.0,2019-11-25,west
pink morsel,1599.0,2019-11-26,north
pink morsel,1500.0,2019-11-26,south
pink morsel,1518.0,2019-11-26,east
pink morsel,1584.0,2019-11-26,west
pink morsel,1551.0,2019-11-27,north
pink morsel,1701.0,2019-11-27,south
pink morsel,1689.0,2019-11-27,east
pink morsel,1746.0,2019-11-27,west
pink morsel,1725.0,2019-11-28,north
pink morsel,1776.0,2019-11-28,south
pink morsel,1707.0,2019-11-28,east
pink morsel,1794.0,2019-11-28,west
pink morsel,1641.0,2019-11-29,north
pink morsel,1653.0,2019-11-29,south
pink morsel,1716.0,2019-11-29,east
pink morsel,1776.0,2019-11-29,west
pink morsel,1797.0,2019-11-30,north
pink morsel,1782.0,2019-11-30,south
pink morsel,1653.0,2019-11-30,east
pink morsel,1596.0,2019-11-30,west
pink morsel,1704.0,2019-12-01,north
pink morsel,1626.0,2019-12-01,south
pink morsel,1617.0,2019-12-01,east
pink morsel,1680.0,2019-12-01,west
pink morsel,1608.0,2019-12-02,north
pink morsel,1713.0,2019-12-02,south
pink morsel,1632.0,2019-12-02,east
pink morsel,1680.0,2019-12-02,west
pink morsel,1791.0,2019-12-03,north
pink morsel,1761.0,2019-12-03,south
pink morsel,1749.0,2019-12-03,east
pink morsel,1626.0,2019-12-03,west
pink morsel,1773.0,2019-12-04,north
pink morsel,1623.0,2019-12-04,south
pink morsel,1662.0,2019-12-04,east
pink morsel,1731.0,2019-12-04,west
pink morsel,1755.0,2019-12-05,north
pink morsel,1602.0,2019-12-05,south
pink morsel,1740.0,2019-12-05,east
pink morsel,1605.0,2019-12-05,west
pink morsel,1680.0,2019-12-06,north
pink morsel,1572.0,2019-12-06,south
pink morsel,1542.0,2019-12-06,east
pink morsel,1779.0,2019-12-06,west
pink morsel,1671.0,2019-12-07,north
pink morsel,1722.0,2019-12-07,south
pink morsel,1728.0,2019-12-07,east
pink morsel,1659.0,2019-12-07,west
pink morsel,1770.0,2019-12-08,north
pink morsel,1632.0,2019-12-08,south
pink morsel,1536.0,2019-12-08,east
pink morsel,1734.0,2019-12-08,west
pink morsel,1584.0,2019-12-09,north
pink morsel,1713.0,2019-12-09,south
pink morsel,1728.0,2019-12-09,east
pink morsel,1725.0,2019-12-09,west
pink morsel,1506.0,2019-12-10,north
pink morsel,1503.0,2019-12-10,south
pink morsel,1521.0,2019-12-10,east
pink morsel,1713.0,2019-12-10,west
pink morsel,1635.0,2019-12-11,north
pink morsel,1506.0,2019-12-11,south
pink morsel,1542.0,2019-12-11,east
pink morsel,1551.0,2019-12-11,west
pink morsel,1623.0,2019-12-12,north
pink morsel,1719.0,2019-12-12,south
pink morsel,1563.0,2019-12-12,east
pink morsel,1791.0,2019-12-12,west
pink morsel,1800.0,2019-12-13,north
pink morsel,1800.0,2019-12-13,south
pink morsel,1740.0,2019-12-13,east
pink morsel,1755.0,2019-12-13,west
pink morsel,1716.0,2019-12-14,north
pink morsel,1632.0,2019-12-14,south
pink morsel,1599.0,2019-12-14,east
pink morsel,1632.0,2019-12-14,west
pink morsel,1725.0,2019-12-15,north
pink morsel,1743.0,2019-12-15,south
pink morsel,1587.0,2019-12-15,east
pink morsel,1608.0,2019-12-15,west
pink morsel,1662.0,2019-12-16,north
pink morsel,1791.0,2019-12-16,south
pink morsel,1773.0,2019-12-16,east
pink morsel,1650.0,2019-12-16,west
pink morsel,1518.0,2019-12-17,north
pink morsel,1749.0,2019-12-17,south
pink morsel,1689.0,2019-12-17,east
pink morsel,1533.0,2019-12-17,west
pink morsel,1533.0,2019-12-18,north
pink morsel,1641.0,2019-12-18,south
pink morsel,1590.0,2019-12-18,east
pink morsel,1740.0,2019-12-18,west
pink morsel,1665.0,2019-12-19,north
pink morsel,1773.0,2019-12-19,south
pink morsel,1503.0,2019-12-19,east
pink morsel,1542.0,2019-12-19,west
pink morsel,1788.0,2019-12-20,north
pink morsel,1773.0,2019-12-20,south
pink morsel,1788.0,2019-12-20,east
pink morsel,1785.0,2019-12-20,west
pink morsel,1605.0,2019-12-21,north
pink morsel,1701.0,2019-12-21,south
pink morsel,1626.0,2019-12-21,east
pink morsel,1623.0,2019-12-21,west
pink morsel,1671.0,2019-12-22,north
pink morsel,1629.0,2019-12-22,south
